su,bl,type,tr,let,num,rilet,vac,vse,rt,acc,respSE,respRT,statAC,statSE,statRT,stratac,strat,stratrt,item
13,22,3,10,7,9,16,0,0,2298,1,16,0,0,1,90,0,0,0,8
13,23,3,1,5,9,14,0,0,2710,1,14,0,0,1,94,1,1,988,6
13,23,3,2,7,9,16,0,0,2348,1,16,0,0,1,123,1,1,583,8
13,23,3,3,9,9,18,0,0,2473,1,18,0,0,1,108,1,1,447,10
13,23,3,4,1,9,10,0,0,1301,1,10,0,0,1,65,1,2,744,2
13,23,3,5,6,7,13,0,0,1995,0,12,0,0,1,77,0,0,0,7
13,23,3,6,2,7,9,0,0,1962,1,9,0,0,1,102,0,0,0,3
13,23,3,7,3,9,12,0,0,1456,1,12,0,0,1,134,1,2,983,4
13,23,3,8,8,7,15,0,0,979,1,15,0,0,1,73,0,0,0,9
13,23,3,9,4,7,11,0,0,2606,1,11,0,0,1,79,0,0,0,5
13,23,3,10,0,7,7,0,0,782,1,7,0,0,1,115,0,0,0,1
13,24,3,1,3,9,12,0,0,1735,1,12,0,0,1,67,0,0,0,4
13,24,3,2,4,7,11,0,0,1182,1,11,0,0,1,119,1,2,836,5
13,24,3,3,7,9,16,0,0,2128,1,16,0,0,1,211,0,0,0,8
13,24,3,4,1,9,10,0,0,1015,1,10,0,0,1,85,0,0,0,2
13,24,3,5,2,7,9,0,0,1057,0,11,0,0,1,121,1,2,812,3
13,24,3,6,6,7,13,0,0,1052,1,13,0,0,1,133,1,2,854,7
13,24,3,7,5,9,14,0,0,2086,1,14,0,0,1,67,0,0,0,6
13,24,3,8,9,9,18,0,0,1317,1,18,0,0,1,154,0,0,0,10
13,24,3,9,0,7,7,0,0,699,1,7,0,0,1,76,1,2,727,1
13,24,3,10,8,7,15,0,0,979,1,15,0,0,1,73,1,2,404,9
13,25,3,1,3,9,12,0,0,1698,1,12,0,0,1,101,1,2,891,4
13,25,3,2,8,7,15,0,0,716,1,15,0,0,1,73,0,0,0,9
13,25,3,3,7,9,16,0,0,1726,0,14,0,0,1,68,1,2,690,8
13,25,3,4,9,9,18,0,0,827,1,18,0,0,1,147,1,2,452,10
13,25,3,5,2,7,9,0,0,1235,0,11,0,0,1,71,0,0,0,3
13,25,3,6,6,7,13,0,0,1055,1,13,0,0,1,45,0,0,0,7
13,25,3,7,5,9,14,0,0,1154,0,18,0,0,1,81,1,2,698,6
13,25,3,8,0,7,7,0,0,671,1,7,0,0,1,86,0,0,0,1
13,25,3,9,4,7,11,0,0,958,1,11,0,0,1,88,0,0,0,5
13,25,3,10,1,9,10,0,0,1361,1,10,0,0,1,64,1,2,581,2
13,26,3,1,6,7,13,0,0,884,1,13,0,0,1,113,1,2,561,7
13,26,3,2,9,9,18,0,0,784,1,18,0,0,1,168,0,0,0,10
13,26,3,3,7,9,16,0,0,2440,1,16,0,0,1,127,0,0,0,8
13,26,3,4,4,7,11,0,0,3104,1,11,0,0,1,87,1,1,817,5
13,26,3,5,0,7,7,0,0,681,1,7,0,0,1,73,1,2,487,1
13,26,3,6,8,7,15,0,0,977,1,15,0,0,1,104,1,2,488,9
13,26,3,7,3,9,12,0,0,1817,1,12,0,0,1,144,0,0,0,4
13,26,3,8,2,7,9,0,0,3018,1,9,0,0,1,127,1,1,834,3
13,26,3,9,1,9,10,0,0,1071,1,10,0,0,1,134,0,0,0,2
13,26,3,10,5,9,14,0,0,1065,0,16,0,0,1,72,0,0,0,6
13,27,3,1,9,9,18,0,0,1471,1,18,0,0,1,164,1,2,708,10
13,27,3,2,5,9,14,0,0,3305,1,14,0,0,1,134,1,1,846,6
13,27,3,3,4,7,11,0,0,2308,1,11,0,0,1,138,0,0,0,5
13,27,3,4,7,9,16,0,0,2819,1,16,0,0,1,156,1,1,881,8
13,27,3,5,6,7,13,0,0,935,1,13,0,0,1,134,0,0,0,7
13,27,3,6,8,7,15,0,0,1106,1,15,0,0,1,131,0,0,0,9
13,27,3,7,3,9,12,0,0,1041,1,12,0,0,1,175,1,2,933,4
13,27,3,8,2,7,9,0,0,3018,1,9,0,0,1,160,0,0,0,3
13,27,3,9,0,7,7,0,0,776,1,7,0,0,1,166,0,0,0,1
13,27,3,10,1,9,10,0,0,987,1,10,0,0,1,127,1,2,609,2
13,28,3,1,9,9,18,0,0,990,1,18,0,0,1,138,0,0,0,10
13,28,3,2,5,9,14,0,0,1590,1,14,0,0,1,134,0,0,0,6
13,28,3,3,1,9,10,0,0,873,1,10,0,0,1,95,0,0,0,2
13,28,3,4,3,9,12,0,0,1896,1,12,0,0,1,152,0,0,0,4
13,28,3,5,8,7,15,0,0,887,1,15,0,0,1,112,1,2,611,9
13,28,3,6,4,7,11,0,0,3004,1,11,0,0,1,168,1,1,385,5
13,28,3,7,6,7,13,0,0,1309,1,13,0,0,1,157,1,2,759,7
13,28,3,8,7,9,16,0,0,2417,1,16,0,0,1,165,0,0,0,8
13,28,3,9,2,7,9,0,0,2163,1,9,0,0,1,110,1,1,856,3
13,28,3,10,0,7,7,0,0,701,1,7,0,0,1,111,1,2,595,1
13,29,3,1,4,7,11,0,0,1404,1,11,0,0,1,88,0,0,0,5
13,29,3,2,8,7,15,0,0,984,1,15,0,0,1,102,0,0,0,9
13,29,3,3,9,9,18,0,0,926,1,18,0,0,1,100,1,2,1704,10
13,29,3,4,7,9,16,0,0,1490,0,14,0,0,1,76,1,2,994,8
13,29,3,5,1,9,10,0,0,956,1,10,0,0,1,113,1,2,640,2
13,29,3,6,6,7,13,0,0,884,1,13,0,0,1,124,0,0,0,7
13,29,3,7,3,9,12,0,0,1698,1,12,0,0,1,157,1,2,814,4
13,29,3,8,5,9,14,0,0,3746,1,14,0,0,1,96,1,1,385,6
13,29,3,9,0,7,7,0,0,701,1,7,0,0,1,147,0,0,0,1
13,29,3,10,2,7,9,0,0,1795,0,11,0,0,1,95,0,0,0,3
13,30,3,1,3,9,12,0,0,996,1,12,0,0,1,127,0,0,0,4
13,30,3,2,6,7,13,0,0,826,1,13,0,0,1,91,1,2,866,7
13,30,3,3,4,7,11,0,0,1173,1,11,0,0,1,133,1,2,624,5
13,30,3,4,5,9,14,0,0,1149,0,18,0,0,1,35,0,0,0,6
13,30,3,5,8,7,15,0,0,1089,1,15,0,0,1,118,1,2,632,9
13,30,3,6,0,7,7,0,0,812,1,7,0,0,1,101,1,2,599,1
13,30,3,7,9,9,18,0,0,3911,1,18,0,0,1,157,0,0,0,10
13,30,3,8,7,9,16,0,0,3305,1,16,0,0,1,144,0,0,0,8
13,30,3,9,2,7,9,0,0,1405,1,9,0,0,1,91,1,2,529,3
13,30,3,10,1,9,10,0,0,980,1,10,0,0,1,157,0,0,0,2
13,31,3,1,8,7,15,0,0,996,1,15,0,0,1,120,0,0,0,9
13,31,3,2,4,7,11,0,0,1187,0,9,0,0,1,103,0,0,0,5
13,31,3,3,2,7,9,0,0,1053,1,9,0,0,1,122,0,0,0,3
13,31,3,4,0,7,7,0,0,700,1,7,0,0,1,108,0,0,0,1
13,31,3,5,9,9,18,0,0,1047,1,18,0,0,1,150,1,2,638,10
13,31,3,6,6,7,13,0,0,2007,1,13,0,0,1,126,0,0,0,7
13,31,3,7,3,9,12,0,0,840,1,12,0,0,1,84,1,2,672,4
13,31,3,8,1,9,10,0,0,844,1,10,0,0,1,117,1,2,488,2
13,31,3,9,5,9,14,0,0,2680,1,14,0,0,1,111,1,2,358,6
13,31,3,10,7,9,16,0,0,1527,1,16,0,0,1,104,1,2,343,8
13,32,3,1,5,9,14,0,0,757,1,14,0,0,1,86,0,0,0,6
13,32,3,2,1,9,10,0,0,1036,1,10,0,0,1,123,0,0,0,2
13,32,3,3,9,9,18,0,0,976,1,18,0,0,1,129,0,0,0,10
13,32,3,4,3,9,12,0,0,1065,1,12,0,0,1,100,0,0,0,4
13,32,3,5,8,7,15,0,0,975,1,15,0,0,1,59,1,2,681,9
13,32,3,6,7,9,16,0,0,1105,1,16,0,0,1,177,0,0,0,8
13,32,3,7,0,7,7,0,0,815,1,7,0,0,1,61,1,2,674,1
13,32,3,8,2,7,9,0,0,1051,1,9,0,0,1,122,1,2,520,3
13,32,3,9,6,7,13,0,0,1857,1,13,0,0,1,94,1,2,327,7
13,32,3,10,4,7,11,0,0,1381,1,11,0,0,1,99,1,2,484,5
13,33,3,1,1,9,10,0,0,835,1,10,0,0,1,84,1,2,590,2
13,33,3,2,3,9,12,0,0,868,1,12,0,0,1,104,1,2,387,4
13,33,3,3,5,9,14,0,0,2068,1,14,0,0,1,108,1,2,358,6
13,33,3,4,6,7,13,0,0,1873,1,13,0,0,1,162,0,0,0,7
13,33,3,5,9,9,18,0,0,547,1,18,0,0,1,156,1,1,672,10
13,33,3,6,8,7,15,0,0,1610,1,15,0,0,1,149,0,0,0,9
13,33,3,7,0,7,7,0,0,747,1,7,0,0,1,112,0,0,0,1
13,33,3,8,7,9,16,0,0,934,1,16,0,0,1,124,1,2,558,8
13,33,3,9,4,7,11,0,0,1852,1,11,0,0,1,115,0,0,0,5
13,33,3,10,2,7,9,0,0,809,1,9,0,0,1,101,0,0,0,3
13,34,3,1,6,7,13,0,0,957,1,13,0,0,1,137,1,2,615,7
13,34,3,2,1,9,10,0,0,963,1,10,0,0,1,128,0,0,0,2
13,34,3,3,7,9,16,0,0,851,1,16,0,0,1,126,0,0,0,8
13,34,3,4,3,9,12,0,0,953,1,12,0,0,1,99,0,0,0,4
13,34,3,5,0,7,7,0,0,764,1,7,0,0,1,102,1,2,879,1
13,34,3,6,5,9,14,0,0,1461,1,14,0,0,1,115,0,0,0,6
13,34,3,7,8,7,15,0,0,1011,1,15,0,0,1,125,1,2,420,9
13,34,3,8,2,7,9,0,0,696,1,9,0,0,1,124,1,2,398,3
13,34,3,9,9,9,18,0,0,3037,1,18,0,0,1,123,0,0,0,10
13,34,3,10,4,7,11,0,0,1231,1,11,0,0,1,122,1,2,403,5
13,35,3,1,7,9,16,0,0,959,1,16,0,0,1,129,1,2,526,8
13,35,3,2,6,7,13,0,0,607,1,13,0,0,1,135,0,0,0,7
13,35,3,3,0,7,7,0,0,708,1,7,0,0,1,107,0,0,0,1
13,35,3,4,5,9,14,0,0,1367,1,14,0,0,1,108,1,2,440,6
13,35,3,5,8,7,15,0,0,1139,1,15,0,0,1,132,0,0,0,9
13,35,3,6,2,7,9,0,0,725,1,9,0,0,1,95,0,0,0,3
13,35,3,7,9,9,18,0,0,1749,1,18,0,0,1,168,1,2,480,10
13,35,3,8,1,9,10,0,0,778,1,10,0,0,1,111,1,2,469,2
13,35,3,9,4,7,11,0,0,987,1,11,0,0,1,103,0,0,0,5
13,35,3,10,3,9,12,0,0,929,1,12,0,0,1,169,1,2,475,4
13,36,3,1,6,7,13,0,0,895,1,13,0,0,1,137,1,2,605,7
13,36,3,2,5,9,14,0,0,1968,1,14,0,0,1,99,0,0,0,6
13,36,3,3,8,7,15,0,0,887,1,15,0,0,1,88,1,2,473,9
13,36,3,4,7,9,16,0,0,1501,1,16,0,0,1,112,0,0,0,8
13,36,3,5,2,7,9,0,0,726,1,9,0,0,1,250,1,2,476,3
13,36,3,6,0,7,7,0,0,626,1,7,0,0,1,81,1,2,449,1
13,36,3,7,4,7,11,0,0,2960,1,11,0,0,1,135,1,2,356,5
13,36,3,8,9,9,18,0,0,1589,1,18,0,0,1,129,0,0,0,10
13,36,3,9,1,9,10,0,0,1135,1,10,0,0,1,98,0,0,0,2
13,36,3,10,3,9,12,0,0,908,1,12,0,0,1,85,0,0,0,4
13,37,3,1,3,9,12,0,0,948,1,12,0,0,1,174,1,2,518,4
13,37,3,2,4,7,11,0,0,849,1,11,0,0,1,122,0,0,0,5
13,37,3,3,1,9,10,0,0,603,1,10,0,0,1,96,1,2,524,2
13,37,3,4,0,7,7,0,0,582,1,7,0,0,1,101,0,0,0,1
13,37,3,5,7,9,16,0,0,883,1,16,0,0,1,83,1,2,580,8
13,37,3,6,2,7,9,0,0,977,1,9,0,0,1,94,0,0,0,3
13,37,3,7,6,7,13,0,0,772,0,12,0,0,1,67,0,0,0,7
13,37,3,8,8,7,15,0,0,1083,1,15,0,0,1,99,0,0,0,9
13,37,3,9,9,9,18,0,0,1249,1,18,0,0,1,119,1,2,695,10
13,37,3,10,5,9,14,0,0,1611,1,14,0,0,1,111,1,2,501,6
13,38,3,1,1,9,10,0,0,794,1,10,0,0,1,97,0,0,0,2
13,38,3,2,3,9,12,0,0,3940,1,12,0,0,1,427,0,0,0,4
13,38,3,3,5,9,14,0,0,2099,0,18,0,0,1,81,0,0,0,6
13,38,3,4,6,7,13,0,0,818,1,13,0,0,1,78,1,2,652,7
13,38,3,5,7,9,16,0,0,845,1,16,0,0,1,83,0,0,0,8
13,38,3,6,0,7,7,0,0,704,1,7,0,0,1,92,1,2,600,1
13,38,3,7,9,9,18,0,0,1127,1,18,0,0,1,114,0,0,0,10
13,38,3,8,8,7,15,0,0,755,1,15,0,0,1,81,1,2,536,9
13,38,3,9,4,7,11,0,0,957,1,11,0,0,1,104,1,2,536,5
13,38,3,10,2,7,9,0,0,1104,1,9,0,0,1,97,1,2,518,3
13,39,3,1,4,7,11,0,0,779,1,11,0,0,1,54,0,0,0,5
13,39,3,2,9,9,18,0,0,5967,0,16,0,0,1,342,1,2,1355,10
13,39,3,3,0,7,7,0,0,761,1,7,0,0,1,48,0,0,0,1
13,39,3,4,5,9,14,0,0,1901,0,9,0,0,1,85,1,2,1048,6
13,39,3,5,1,9,10,0,0,1446,1,10,0,0,1,93,1,2,1302,2
13,39,3,6,3,9,12,0,0,871,1,12,0,0,1,102,1,2,500,4
13,39,3,7,7,9,16,0,0,1081,1,16,0,0,1,77,1,2,468,8
13,39,3,8,6,7,13,0,0,704,0,12,0,0,1,79,0,0,0,7
13,39,3,9,8,7,15,0,0,811,1,15,0,0,1,87,0,0,0,9
13,39,3,10,2,7,9,0,0,879,1,9,0,0,1,54,0,0,0,3
13,40,3,1,9,9,18,0,0,1083,1,18,0,0,1,134,0,0,0,10
13,40,3,2,8,7,15,0,0,707,1,15,0,0,1,112,1,2,636,9
13,40,3,3,5,9,14,0,0,661,1,14,0,0,1,107,0,0,0,6
13,40,3,4,0,7,7,0,0,631,1,7,0,0,1,136,1,2,617,1
13,40,3,5,3,9,12,0,0,845,1,12,0,0,1,168,0,0,0,4
13,40,3,6,4,7,11,0,0,1507,1,11,0,0,1,119,1,2,277,5
13,40,3,7,6,7,13,0,0,898,1,13,0,0,1,113,1,2,434,7
13,40,3,8,2,7,9,0,0,819,1,9,0,0,1,99,1,2,335,3
13,40,3,9,7,9,16,0,0,1024,1,16,0,0,1,110,0,0,0,8
13,40,3,10,1,9,10,0,0,848,1,10,0,0,1,106,0,0,0,2
13,41,3,1,9,9,18,0,0,1074,1,18,0,0,1,102,1,2,394,10
13,41,3,2,6,7,13,0,0,835,1,13,0,0,1,110,0,0,0,7
13,41,3,3,7,9,16,0,0,1035,1,16,0,0,1,101,1,2,542,8
13,41,3,4,3,9,12,0,0,900,1,12,0,0,1,114,1,2,464,4
13,41,3,5,8,7,15,0,0,788,0,9,0,0,1,80,0,0,0,9
13,41,3,6,0,7,7,0,0,702,1,7,0,0,1,94,0,0,0,1
13,41,3,7,4,7,11,0,0,832,1,11,0,0,1,107,0,0,0,5
13,41,3,8,2,7,9,0,0,923,1,9,0,0,1,82,0,0,0,3
13,41,3,9,1,9,10,0,0,874,1,10,0,0,1,116,1,2,548,2
13,41,3,10,5,9,14,0,0,754,1,14,0,0,1,75,1,2,494,6
13,42,3,1,1,9,10,0,0,597,1,10,0,0,1,99,0,0,0,2
13,42,3,2,6,7,13,0,0,987,1,13,0,0,1,110,1,2,427,7
13,42,3,3,2,7,9,0,0,713,1,9,0,0,1,59,1,2,451,3
13,42,3,4,9,9,18,0,0,836,1,18,0,0,1,49,0,0,0,10
13,42,3,5,0,7,7,0,0,648,1,7,0,0,1,94,1,2,425,1
13,42,3,6,5,9,14,0,0,743,1,14,0,0,1,47,0,0,0,6
13,42,3,7,8,7,15,0,0,1016,1,15,0,0,1,136,1,2,387,9
13,42,3,8,4,7,11,0,0,764,1,11,0,0,1,82,1,2,338,5
13,42,3,9,3,9,12,0,0,868,0,13,0,0,1,73,0,0,0,4
13,42,3,10,7,9,16,0,0,933,1,16,0,0,1,131,0,0,0,8
13,43,3,1,4,7,11,0,0,750,1,11,0,0,1,92,0,0,0,5
13,43,3,2,5,9,14,0,0,772,0,16,0,0,1,90,1,2,681,6
13,43,3,3,8,7,15,0,0,777,1,15,0,0,1,107,0,0,0,9
13,43,3,4,2,7,9,0,0,765,1,9,0,0,1,124,0,0,0,3
13,43,3,5,0,7,7,0,0,635,1,7,0,0,1,103,0,0,0,1
13,43,3,6,3,9,12,0,0,825,1,12,0,0,1,101,1,2,601,4
13,43,3,7,7,9,16,0,0,792,1,16,0,0,1,94,1,2,436,8
13,43,3,8,9,9,18,0,0,1075,1,18,0,0,1,117,1,2,483,10
13,43,3,9,6,7,13,0,0,655,1,13,0,0,1,478,0,0,0,7
13,43,3,10,1,9,10,0,0,823,1,10,0,0,1,71,1,2,490,2
13,44,3,1,3,9,12,0,0,795,1,12,0,0,1,71,0,0,0,4
13,44,3,2,1,9,10,0,0,604,1,10,0,0,1,81,0,0,0,2
13,44,3,3,0,7,7,0,0,524,1,7,0,0,1,71,1,2,554,1
13,44,3,4,4,7,11,0,0,668,1,11,0,0,1,99,1,2,402,5
13,44,3,5,2,7,9,0,0,639,1,9,0,0,1,110,1,2,403,3
13,44,3,6,8,7,15,0,0,649,1,15,0,0,1,77,1,2,403,9
13,44,3,7,7,9,16,0,0,995,1,16,0,0,1,82,0,0,0,8
13,44,3,8,6,7,13,0,0,916,1,13,0,0,1,132,1,2,361,7
13,44,3,9,9,9,18,0,0,1392,1,18,0,0,1,122,0,0,0,10
13,44,3,10,5,9,14,0,0,705,1,14,0,0,1,68,0,0,0,6
13,45,3,1,2,7,9,0,0,644,1,9,0,0,1,78,0,0,0,3
13,45,3,2,8,7,15,0,0,714,1,15,0,0,1,111,0,0,0,9
13,45,3,3,1,9,10,0,0,675,1,10,0,0,1,76,1,2,351,2
13,45,3,4,4,7,11,0,0,643,1,11,0,0,1,114,0,0,0,5
13,45,3,5,0,7,7,0,0,695,1,7,0,0,1,102,0,0,0,1
13,45,3,6,3,9,12,0,0,947,1,12,0,0,1,114,1,2,500,4
13,45,3,7,6,7,13,0,0,824,1,13,0,0,1,236,0,0,0,7
13,45,3,8,7,9,16,0,0,942,1,16,0,0,1,93,1,2,366,8
13,45,3,9,5,9,14,0,0,565,1,14,0,0,1,104,1,2,384,6
13,45,3,10,9,9,18,0,0,809,1,18,0,0,1,123,1,2,387,10
13,46,3,1,1,9,10,0,0,680,1,10,0,0,1,62,0,0,0,2
13,46,3,2,5,9,14,0,0,669,1,14,0,0,1,103,0,0,0,6
13,46,3,3,4,7,11,0,0,3660,1,11,0,0,1,108,1,1,800,5
13,46,3,4,8,7,15,0,0,751,1,15,0,0,1,78,1,2,1076,9
13,46,3,5,9,9,18,0,0,794,1,18,0,0,1,116,0,0,0,10
13,46,3,6,3,9,12,0,0,782,1,12,0,0,1,125,0,0,0,4
13,46,3,7,6,7,13,0,0,523,0,11,0,0,1,78,1,2,911,7
13,46,3,8,0,7,7,0,0,588,1,7,0,0,1,63,1,2,1295,1
13,46,3,9,2,7,9,0,0,975,1,9,0,0,1,76,1,2,766,3
13,46,3,10,7,9,16,0,0,904,1,16,0,0,1,128,0,0,0,8
13,47,3,1,5,9,14,0,0,4685,1,14,0,0,1,125,1,1,1205,6
13,47,3,2,3,9,12,0,0,1001,1,12,0,0,1,88,1,2,606,4
13,47,3,3,6,7,13,0,0,2381,1,13,0,0,1,110,0,0,0,7
13,47,3,4,2,7,9,0,0,853,1,9,0,0,1,101,0,0,0,3
13,47,3,5,0,7,7,0,0,782,1,7,0,0,1,80,0,0,0,1
13,47,3,6,9,9,18,0,0,1033,1,18,0,0,1,79,1,2,828,10
13,47,3,7,1,9,10,0,0,723,1,10,0,0,1,53,1,2,464,2
13,47,3,8,7,9,16,0,0,959,1,16,0,0,1,112,1,2,503,8
13,47,3,9,8,7,15,0,0,874,1,15,0,0,1,82,0,0,0,9
13,47,3,10,4,7,11,0,0,2578,1,11,0,0,1,81,0,0,0,5
13,48,3,1,6,7,13,0,0,677,1,13,0,0,1,124,1,2,608,7
13,48,3,2,1,9,10,0,0,669,1,10,0,0,1,92,0,0,0,2
13,48,3,3,5,9,14,0,0,1520,1,14,0,0,1,84,0,0,0,6
13,48,3,4,8,7,15,0,0,759,1,15,0,0,1,67,1,2,426,9
13,48,3,5,2,7,9,0,0,1579,1,9,0,0,1,96,1,2,372,3
13,48,3,6,9,9,18,0,0,881,1,18,0,0,1,119,0,0,0,10
13,48,3,7,7,9,16,0,0,722,1,16,0,0,1,85,0,0,0,8
13,48,3,8,0,7,7,0,0,667,1,7,0,0,1,89,1,2,507,1
13,48,3,9,4,7,11,0,0,914,1,11,0,0,1,91,1,2,394,5
13,48,3,10,3,9,12,0,0,788,1,12,0,0,1,90,0,0,0,4
13,49,3,1,9,9,18,0,0,647,0,10,0,0,1,69,1,2,606,10
13,49,3,2,5,9,14,0,0,758,1,14,0,0,1,45,1,2,388,6
13,49,3,3,7,9,16,0,0,711,1,16,0,0,1,102,1,2,438,8
13,49,3,4,8,7,15,0,0,677,1,15,0,0,1,75,0,0,0,9
13,49,3,5,3,9,12,0,0,1178,1,12,0,0,1,115,1,2,392,4
13,49,3,6,6,7,13,0,0,764,1,13,0,0,1,129,0,0,0,7
13,49,3,7,4,7,11,0,0,738,1,11,0,0,1,68,0,0,0,5
13,49,3,8,2,7,9,0,0,638,1,9,0,0,1,65,0,0,0,3
13,49,3,9,1,9,10,0,0,769,1,10,0,0,1,82,1,2,455,2
13,49,3,10,0,7,7,0,0,589,1,7,0,0,1,87,0,0,0,1
13,50,3,1,9,9,18,0,0,931,1,18,0,0,1,100,0,0,0,10
13,50,3,2,0,7,7,0,0,556,1,7,0,0,1,119,1,2,857,1
13,50,3,3,7,9,16,0,0,803,1,16,0,0,1,81,0,0,0,8
13,50,3,4,4,7,11,0,0,1875,1,11,0,0,1,116,1,2,415,5
13,50,3,5,5,9,14,0,0,1072,1,14,0,0,1,95,0,0,0,6
13,50,3,6,1,9,10,0,0,1373,1,10,0,0,1,108,0,0,0,2
13,50,3,7,6,7,13,0,0,691,1,13,0,0,1,93,1,2,415,7
13,50,3,8,3,9,12,0,0,673,1,12,0,0,1,80,0,0,0,4
13,50,3,9,8,7,15,0,0,961,1,15,0,0,1,61,1,2,349,9
13,50,3,10,2,7,9,0,0,721,1,9,0,0,1,63,1,2,380,3
14,1,3,1,2,7,9,0,0,4640,1,9,0,0,1,145,0,0,0,3
14,1,3,2,9,9,18,0,0,4603,1,18,0,0,1,51,1,1,2834,10
14,1,3,3,8,7,15,0,0,3567,1,15,0,0,1,68,0,0,0,9
14,1,3,4,1,9,10,0,0,6561,1,10,0,0,1,45,1,1,1408,2
14,1,3,5,4,7,11,0,0,4232,1,11,0,0,1,71,0,0,0,5
14,1,3,6,6,7,13,0,0,3914,1,13,0,0,1,111,0,0,0,7
14,1,3,7,0,7,7,0,0,4690,1,7,0,0,1,80,0,0,0,1
14,1,3,8,5,9,14,0,0,4298,1,14,0,0,1,67,1,1,1431,6
14,1,3,9,3,9,12,0,0,4790,1,12,0,0,1,90,1,1,1203,4
14,1,3,10,7,9,16,0,0,5484,1,16,0,0,1,62,1,1,1990,8
14,2,3,1,0,7,7,0,0,3352,0,8,0,0,1,58,1,1,1525,1
14,2,3,2,4,7,11,0,0,4139,1,11,0,0,1,68,1,1,1356,5
14,2,3,3,9,9,18,0,0,3819,1,18,0,0,1,62,0,0,0,10
14,2,3,4,1,9,10,0,0,5029,1,10,0,0,1,49,0,0,0,2
14,2,3,5,7,9,16,0,0,4713,1,16,0,0,1,44,0,0,0,8
14,2,3,6,6,7,13,0,0,4684,1,13,0,0,1,24,1,1,1396,7
14,2,3,7,2,7,9,0,0,5613,1,9,0,0,1,63,1,1,1047,3
14,2,3,8,5,9,14,0,0,7042,1,14,0,0,1,49,0,0,0,6
14,2,3,9,8,7,15,0,0,4605,0,14,0,0,1,40,1,1,1507,9
14,2,3,10,3,9,12,0,0,4816,1,12,0,0,1,313,0,0,0,4
14,3,3,1,8,7,15,0,0,11350,0,17,0,0,1,109,0,0,0,9
14,3,3,2,5,9,14,0,0,4805,1,14,0,0,1,48,1,1,1594,6
14,3,3,3,1,9,10,0,0,6482,1,10,0,0,1,74,1,1,1410,2
14,3,3,4,6,7,13,0,0,5256,1,13,0,0,1,70,0,0,0,7
14,3,3,5,9,9,18,0,0,5216,1,18,0,0,1,93,1,1,1165,10
14,3,3,6,7,9,16,0,0,4817,1,16,0,0,1,110,1,1,1069,8
14,3,3,7,3,9,12,0,0,5574,0,13,0,0,1,105,1,1,2641,4
14,3,3,8,0,7,7,0,0,5612,0,9,0,0,1,27,0,0,0,1
14,3,3,9,4,7,11,0,0,5431,1,11,0,0,1,50,0,0,0,5
14,3,3,10,2,7,9,0,0,4817,1,9,0,0,1,69,0,0,0,3
14,4,3,1,2,7,9,0,0,4286,1,9,0,0,1,42,1,1,1184,3
14,4,3,2,7,9,16,0,0,13451,1,16,0,0,1,141,0,0,0,8
14,4,3,3,9,9,18,0,0,5677,1,18,0,0,1,74,0,0,0,10
14,4,3,4,8,7,15,0,0,8079,0,17,0,0,1,69,1,1,1438,9
14,4,3,5,6,7,13,0,0,5554,1,13,0,0,1,76,1,1,1474,7
14,4,3,6,1,9,10,0,0,618,1,10,0,0,1,161,0,0,0,2
14,4,3,7,5,9,14,0,0,5945,1,14,0,0,1,73,0,0,0,6
14,4,3,8,0,7,7,0,0,4173,1,7,0,0,1,74,1,1,1185,1
14,4,3,9,4,7,11,0,0,5072,1,11,0,0,1,68,1,1,1110,5
14,4,3,10,3,9,12,0,0,5417,1,12,0,0,1,78,0,0,0,4
14,5,3,1,0,7,7,0,0,3721,1,7,0,0,1,81,0,0,0,1
14,5,3,2,6,7,13,0,0,4034,1,13,0,0,1,71,0,0,0,7
14,5,3,3,7,9,16,0,0,4448,1,16,0,0,1,58,1,1,1295,8
14,5,3,4,8,7,15,0,0,7687,0,14,0,0,1,31,0,0,0,9
14,5,3,5,9,9,18,0,0,5002,1,18,0,0,1,81,1,1,1215,10
14,5,3,6,2,7,9,0,0,4546,1,9,0,0,1,110,0,0,0,3
14,5,3,7,5,9,14,0,0,5823,1,14,0,0,1,80,1,1,1141,6
14,5,3,8,4,7,11,0,0,4290,1,11,0,0,1,55,0,0,0,5
14,5,3,9,3,9,12,0,0,4587,1,12,0,0,1,85,1,1,1005,4
14,5,3,10,1,9,10,0,0,3943,1,10,0,0,1,95,1,1,1060,2
14,6,3,1,1,9,10,0,0,3620,1,10,0,0,1,135,0,0,0,2
14,6,3,2,4,7,11,0,0,3184,1,11,0,0,1,49,1,1,1204,5
14,6,3,3,0,7,7,0,0,3066,1,7,0,0,1,61,1,1,1104,1
14,6,3,4,9,9,18,0,0,3989,1,18,0,0,1,55,0,0,0,10
14,6,3,5,2,7,9,0,0,3826,1,9,0,0,1,118,1,1,1245,3
14,6,3,6,3,9,12,0,0,4555,1,12,0,0,1,46,0,0,0,4
14,6,3,7,6,7,13,0,0,4630,1,13,0,0,1,114,1,1,1182,7
14,6,3,8,8,7,15,0,0,3768,1,15,0,0,1,1510,1,1,1317,9
14,6,3,9,5,9,14,0,0,4247,1,14,0,0,1,75,0,0,0,6
14,6,3,10,7,9,16,0,0,3753,1,16,0,0,1,62,0,0,0,8
14,7,3,1,7,9,16,0,0,4361,1,16,0,0,1,67,1,1,1101,8
14,7,3,2,0,7,7,0,0,3209,1,7,0,0,1,69,0,0,0,1
