subject,trial,first.correct.trial.item,trials.since.1st.correct,reversions,item,strategy,is.alg,is.ret,RT,logRT,pred.logRT.ps,pred.RT.ps,pred.logRT.de,pred.RT.de
20,18,10,9,FALSE,7,2,0,1,1784,7.486613313139955,7.864013624567622,2601.9426668500932,7.62545223403208,2049.707202806029
20,19,10,10,FALSE,7,2,0,1,1273,7.149131598557407,7.833937607546153,2524.851700592812,7.613559397109642,2025.4747512200686
20,20,10,11,FALSE,7,2,0,1,3550,8.174702882469461,7.805404645081235,2453.8282746234254,7.604054968739217,2006.3149671602864
20,22,10,13,FALSE,7,2,0,1,3261,8.089789175789319,7.752386374070326,2327.119170508597,7.588707675882374,1975.7585427609636
20,23,10,14,FALSE,7,2,0,1,1526,7.330405211844402,7.727659156057188,2270.281600935863,7.582097610687812,1962.7417184086646
20,25,10,16,FALSE,7,2,0,1,1397,7.242082359256962,7.681276400834901,2167.384458380255,7.5701721522446555,1939.4741376471397
20,26,10,17,FALSE,7,2,0,1,1613,7.385851078125209,7.659459062923348,2120.6100016885443,7.5646963591872876,1928.883002525328
20,27,10,18,FALSE,7,2,0,1,2116,7.65728279297819,7.638465220071063,2076.554315721394,7.559479413817225,1918.8463284297395
20,28,10,19,FALSE,7,2,0,1,2879,7.965198290612176,7.618234961156031,2034.967162038398,7.554488677569622,1909.293729583089
20,29,10,20,FALSE,7,2,0,1,1855,7.5256399750415355,7.598714684227543,1995.629232243163,7.5496991883299,1900.1710517323934
20,30,10,21,FALSE,7,2,0,1,2126,7.661997558901893,7.579856240584674,1958.3474142714535,7.5450911647805095,1891.435161829405
20,31,10,22,FALSE,7,2,0,1,1518,7.325148957955575,7.56161621925224,1922.9509134813368,7.540648464294282,1883.0507204878065
20,32,10,23,FALSE,7,2,0,1,2114,7.656337166430183,7.5439553450943935,1889.2880521331476,7.536357594055187,1874.9881043827522
20,33,10,24,FALSE,7,2,0,1,1596,7.3752557780097545,7.526837969573767,1857.223611528573,7.532207054517945,1867.2220199926533
20,34,10,25,FALSE,7,2,0,1,3579,8.182838710766026,7.5102316375534315,1826.6366114511109,7.528186889111372,1859.7305471909813
20,35,10,26,FALSE,7,2,0,1,2519,7.831617276352611,7.494106716909697,1797.418444448017,7.524288365902356,1852.4944586845288
20,36,10,27,FALSE,7,2,0,1,3019,8.012680929706839,7.478436080334448,1769.4712999140818,7.520503746157262,1845.496721817655
20,37,10,28,FALSE,7,2,0,1,1220,7.106606137727303,7.46319483074381,1742.70682630383,7.516826111701126,1838.7221243668494
21,1,23,-21,FALSE,2,1,1,0,10840,9.290998274993637,9.224905922257882,10146.721448164299,9.016339376310174,8236.570841808074
21,4,23,-18,FALSE,2,1,1,0,8480,9.045465728785949,9.224905922257882,10146.721448164299,9.0163393759279291,8236.570838659683
