su,bl,item,RT,itype,first,strat,bl_r
47,26,22,808,1,2,2,25
47,27,22,765,1,2,2,26
47,28,22,707,1,2,2,27
47,29,22,744,1,2,2,28
47,30,22,799,1,2,2,29
47,31,22,829,1,2,2,30
47,32,22,1056,1,2,2,31
47,33,22,746,1,2,2,32
47,34,22,800,1,2,2,33
47,35,22,673,1,2,2,34
47,36,22,627,1,2,2,35
47,37,22,707,1,2,2,36
47,38,22,818,1,2,2,37
47,1,23,8923,1,10,1,-8
47,2,23,9873,1,10,1,-7
47,3,23,7196,1,10,1,-6
47,4,23,7065,1,10,1,-5
47,5,23,7556,1,10,1,-4
47,6,23,8602,1,10,1,-3
47,7,23,7343,1,10,1,-2
47,8,23,6760,1,10,1,-1
47,9,23,8294,1,10,1,0
47,10,23,1695,1,10,2,1
47,11,23,1377,1,10,2,2
47,12,23,1417,1,10,2,3
47,13,23,1248,1,10,2,4
47,14,23,2560,1,10,2,5
47,15,23,1241,1,10,2,6
47,16,23,933,1,10,2,7
47,17,23,1997,1,10,2,8
47,18,23,1087,1,10,2,9
47,19,23,1496,1,10,2,10
47,20,23,978,1,10,2,11
47,21,23,952,1,10,2,12
47,22,23,1646,1,10,2,13
47,23,23,1247,1,10,2,14
47,24,23,822,1,10,2,15
47,25,23,1287,1,10,2,16
47,26,23,1004,1,10,2,17
47,27,23,1126,1,10,2,18
47,28,23,850,1,10,2,19
47,29,23,1273,1,10,2,20
47,30,23,913,1,10,2,21
47,31,23,1158,1,10,2,22
47,32,23,1223,1,10,2,23
47,33,23,867,1,10,2,24
47,34,23,1191,1,10,2,25
47,35,23,752,1,10,2,26
47,36,23,1148,1,10,2,27
47,37,23,1187,1,10,2,28
47,38,23,777,1,10,2,29
47,2,24,6017,1,6,1,-3
47,4,24,6345,1,6,1,-1
47,5,24,6672,1,6,1,0
47,6,24,2730,1,6,2,1
47,7,24,2099,1,6,2,2
47,8,24,2308,1,6,2,3
47,9,24,2347,1,6,2,4
47,10,24,3459,1,6,2,5
47,11,24,2952,1,6,2,6
47,12,24,2732,1,6,2,7
47,13,24,2109,1,6,2,8
47,14,24,2518,1,6,2,9
47,15,24,1856,1,6,2,10
47,16,24,1158,1,6,2,11
47,17,24,2468,1,6,2,12
47,18,24,1442,1,6,2,13
47,19,24,2740,1,6,2,14
47,20,24,1115,1,6,2,15
47,21,24,2699,1,6,2,16
47,22,24,930,1,6,2,17
47,23,24,2151,1,6,2,18
47,24,24,2489,1,6,2,19
47,25,24,1020,1,6,2,20
47,26,24,1245,1,6,2,21
47,27,24,1186,1,6,2,22
47,28,24,1094,1,6,2,23
47,29,24,1291,1,6,2,24
47,30,24,929,1,6,2,25
47,31,24,1166,1,6,2,26
47,32,24,1175,1,6,2,27
47,33,24,909,1,6,2,28
47,34,24,1000,1,6,2,29
47,35,24,1040,1,6,2,30
47,36,24,927,1,6,2,31
47,37,24,1220,1,6,2,32
47,38,24,1000,1,6,2,33
47,2,25,7482,1,8,1,-5
47,3,25,7695,1,8,1,-4
47,4,25,8167,1,8,1,-3
47,5,25,7394,1,8,1,-2
47,6,25,7616,1,8,1,-1
47,7,25,8776,1,8,1,0
47,8,25,1872,1,8,2,1
47,9,25,1816,1,8,2,2
47,10,25,1669,1,8,2,3
47,11,25,1406,1,8,2,4
47,12,25,2962,1,8,2,5
47,13,25,2119,1,8,2,6
47,14,25,1163,1,8,2,7
47,15,25,1227,1,8,2,8
47,17,25,969,1,8,2,10
47,18,25,1538,1,8,2,11
47,19,25,1334,1,8,2,12
47,20,25,1025,1,8,2,13
47,21,25,912,1,8,2,14
47,22,25,962,1,8,2,15
47,23,25,881,1,8,2,16
47,24,25,802,1,8,2,17
47,25,25,787,1,8,2,18
47,26,25,1254,1,8,2,19
47,27,25,876,1,8,2,20
47,28,25,828,1,8,2,21
47,29,25,1065,1,8,2,22
47,30,25,1029,1,8,2,23
47,31,25,938,1,8,2,24
47,32,25,863,1,8,2,25
47,33,25,779,1,8,2,26
47,34,25,973,1,8,2,27
47,35,25,724,1,8,2,28
47,36,25,932,1,8,2,29
47,37,25,868,1,8,2,30
47,38,25,846,1,8,2,31
47,1,26,12344,1,8,1,-6
47,2,26,9679,1,8,1,-5
47,3,26,8768,1,8,1,-4
47,4,26,9283,1,8,1,-3
47,5,26,9003,1,8,1,-2
47,6,26,8871,1,8,1,-1
47,7,26,10965,1,8,1,0
47,8,26,1966,1,8,2,1
47,9,26,2215,1,8,2,2
47,10,26,836,1,8,2,3
47,11,26,1319,1,8,2,4
47,12,26,1402,1,8,2,5
47,13,26,1005,1,8,2,6
47,14,26,1768,1,8,2,7
47,15,26,2112,1,8,2,8
47,16,26,1679,1,8,2,9
47,17,26,1296,1,8,2,10
47,18,26,1819,1,8,2,11
47,19,26,1541,1,8,2,12
47,20,26,1020,1,8,2,13
47,21,26,1817,1,8,2,14
47,22,26,1241,1,8,2,15
47,23,26,1627,1,8,2,16
47,24,26,1188,1,8,2,17
47,25,26,1019,1,8,2,18
47,26,26,1337,1,8,2,19
47,27,26,2231,1,8,2,20
47,28,26,1236,1,8,2,21
47,29,26,1049,1,8,2,22
47,30,26,530,1,8,2,23
47,31,26,1103,1,8,2,24
47,32,26,1473,1,8,2,25
47,33,26,929,1,8,2,26
47,34,26,956,1,8,2,27
47,35,26,819,1,8,2,28
47,36,26,1059,1,8,2,29
47,37,26,978,1,8,2,30
47,38,26,1007,1,8,2,31
47,1,27,11947,1,5,1,-3
47,2,27,8668,1,5,1,-2
47,3,27,8870,1,5,1,-1
47,4,27,9617,1,5,1,0
47,5,27,1708,1,5,2,1
47,6,27,2103,1,5,2,2
47,8,27,942,1,5,2,4
47,9,27,787,1,5,2,5
47,10,27,1163,1,5,2,6
47,11,27,2106,1,5,2,7
47,12,27,1465,1,5,2,8
47,13,27,1719,1,5,2,9
47,14,27,1295,1,5,2,10
47,15,27,2611,1,5,2,11
47,16,27,1268,1,5,2,12
47,17,27,1159,1,5,2,13
47,18,27,1144,1,5,2,14
47,19,27,966,1,5,2,15
47,20,27,1040,1,5,2,16
47,21,27,1058,1,5,2,17
47,22,27,991,1,5,2,18
47,23,27,968,1,5,2,19
47,24,27,1046,1,5,2,20
47,25,27,949,1,5,2,21
47,26,27,707,1,5,2,22
47,28,27,964,1,5,2,24
47,30,27,867,1,5,2,26
47,31,27,1293,1,5,2,27
47,32,27,2203,1,5,2,28
47,33,27,1105,1,5,2,29
47,34,27,895,1,5,2,30
47,35,27,1183,1,5,2,31
47,36,27,1307,1,5,2,32
47,37,27,1096,1,5,2,33
47,38,27,866,1,5,2,34
47,1,28,8279,1,6,1,-4
47,2,28,6882,1,6,1,-3
47,3,28,7101,1,6,1,-2
47,4,28,6669,1,6,1,-1
47,5,28,7253,1,6,1,0
47,6,28,2202,1,6,2,1
47,7,28,2187,1,6,2,2
47,8,28,1375,1,6,2,3
47,9,28,1518,1,6,2,4
47,10,28,1857,1,6,2,5
47,11,28,1558,1,6,2,6
47,12,28,1106,1,6,2,7
47,13,28,1228,1,6,2,8
47,14,28,1357,1,6,2,9
47,15,28,837,1,6,2,10
47,16,28,1517,1,6,2,11
47,17,28,1190,1,6,2,12
47,18,28,1675,1,6,2,13
47,19,28,1057,1,6,2,14
47,21,28,889,1,6,2,16
47,22,28,857,1,6,2,17
47,23,28,804,1,6,2,18
47,24,28,804,1,6,2,19
47,25,28,901,1,6,2,20
47,26,28,994,1,6,2,21
47,27,28,1071,1,6,2,22
47,28,28,1073,1,6,2,23
47,29,28,882,1,6,2,24
47,30,28,968,1,6,2,25
47,31,28,730,1,6,2,26
47,32,28,776,1,6,2,27
47,33,28,1144,1,6,2,28
47,34,28,684,1,6,2,29
47,36,28,811,1,6,2,31
47,37,28,956,1,6,2,32
47,38,28,838,1,6,2,33
47,1,29,7972,1,4,1,-2
47,2,29,6839,1,4,1,-1
47,3,29,6108,1,4,1,0
47,4,29,2644,1,4,2,1
47,5,29,1723,1,4,2,2
47,6,29,1653,1,4,2,3
47,8,29,1864,1,4,2,5
47,9,29,1830,1,4,2,6
47,10,29,1225,1,4,2,7
47,11,29,1509,1,4,2,8
47,12,29,1724,1,4,2,9
47,13,29,942,1,4,2,10
47,14,29,1415,1,4,2,11
47,15,29,995,1,4,2,12
47,16,29,1415,1,4,2,13
47,17,29,1529,1,4,2,14
47,18,29,1482,1,4,2,15
47,20,29,1213,1,4,2,17
47,21,29,1136,1,4,2,18
47,22,29,1104,1,4,2,19
47,23,29,926,1,4,2,20
47,25,29,920,1,4,2,22
47,26,29,1102,1,4,2,23
47,27,29,868,1,4,2,24
47,28,29,1625,1,4,2,25
47,29,29,959,1,4,2,26
47,30,29,875,1,4,2,27
47,31,29,865,1,4,2,28
47,32,29,1023,1,4,2,29
47,33,29,960,1,4,2,30
47,34,29,1939,1,4,2,31
47,35,29,789,1,4,2,32
47,36,29,816,1,4,2,33
47,37,29,684,1,4,2,34
47,38,29,806,1,4,2,35
50,2,20,7778,1,5,1,-2
50,3,20,6184,1,5,1,-1
50,4,20,8915,1,5,1,0
50,5,20,2562,1,5,2,1
50,8,20,4166,1,5,2,4
50,9,20,2454,1,5,2,5
50,11,20,3573,1,5,2,7
50,12,20,1583,1,5,2,8
50,13,20,3366,1,5,2,9
50,14,20,1596,1,5,2,10
50,15,20,3256,1,5,2,11
50,16,20,1744,1,5,2,12
50,18,20,2210,1,5,2,14
50,19,20,2004,1,5,2,15
50,20,20,1344,1,5,2,16
50,22,20,1679,1,5,2,18
50,23,20,1972,1,5,2,19
50,1,21,8847,2,17,1,-15
50,2,21,8531,2,17,1,-14
50,4,21,15499,2,17,1,-12
50,7,21,9407,2,17,1,-9
50,8,21,7874,2,17,1,-8
50,10,21,15823,2,17,1,-6
50,11,21,8482,2,17,1,-5
50,13,21,10028,2,17,1,-3
50,15,21,12714,2,17,1,-1
50,16,21,12335,2,17,1,0
50,17,21,1043,2,17,2,1
50,19,21,9109,2,17,1,3
50,20,21,8063,2,17,1,4
50,23,21,5789,2,17,1,7
50,3,22,6192,2,11,1,-7
50,4,22,9753,2,11,1,-6
50,6,22,7241,2,11,1,-4
50,7,22,7386,2,11,1,-3
50,8,22,5519,2,11,1,-2
50,9,22,5196,2,11,1,-1
50,10,22,5878,2,11,1,0
50,11,22,1911,2,11,2,1
50,12,22,2962,2,11,2,2
50,13,22,2469,2,11,2,3
50,14,22,6357,2,11,1,4
50,15,22,1567,2,11,2,5
50,16,22,1931,2,11,2,6
50,17,22,2491,2,11,2,7
50,18,22,1788,2,11,2,8
50,19,22,1766,2,11,2,9
50,20,22,1072,2,11,2,10
50,21,22,1212,2,11,2,11
50,22,22,1311,2,11,2,12
50,23,22,2122,2,11,2,13
50,4,26,11349,2,8,1,-3
50,5,26,10909,2,8,1,-2
50,6,26,10990,2,8,1,-1
50,8,26,7321,2,8,2,1
50,9,26,11590,2,8,1,2
50,10,26,6257,2,8,2,3
50,12,26,4287,2,8,2,5
50,13,26,3183,2,8,2,6
50,15,26,2227,2,8,2,8
50,16,26,3086,2,8,2,9
50,17,26,3401,2,8,2,10
50,18,26,2443,2,8,2,11
50,19,26,1203,2,8,2,12
50,20,26,3155,2,8,2,13
50,21,26,1833,2,8,2,14
50,22,26,1428,2,8,2,15
50,23,26,1259,2,8,2,16
50,1,27,6877,1,20,1,-18
50,2,27,10643,1,20,1,-17
50,3,27,5856,1,20,1,-16
50,4,27,9491,1,20,1,-15
50,5,27,7993,1,20,1,-14
50,6,27,8278,1,20,1,-13
50,7,27,9132,1,20,1,-12
50,8,27,6251,1,20,1,-11
50,9,27,9578,1,20,1,-10
50,12,27,8085,1,20,1,-7
50,15,27,9371,1,20,1,-4
50,17,27,6509,1,20,1,-2
50,18,27,10445,1,20,1,-1
50,19,27,7220,1,20,1,0
50,20,27,4833,1,20,2,1
50,23,27,1264,1,20,2,4
50,1,28,7313,2,7,1,-5
50,2,28,5346,2,7,1,-4
50,3,28,5861,2,7,1,-3
50,5,28,6444,2,7,1,-1
50,6,28,9406,2,7,1,0
50,7,28,4597,2,7,2,1
50,10,28,6248,2,7,1,4
50,11,28,8093,2,7,1,5
50,12,28,7963,2,7,1,6
50,14,28,7506,2,7,1,8
50,16,28,9103,2,7,1,10
50,17,28,9947,2,7,1,11
50,18,28,5358,2,7,1,12
50,19,28,7060,2,7,1,13
50,20,28,7663,2,7,1,14
50,21,28,2731,2,7,2,15
50,22,28,1932,2,7,2,16
50,23,28,4746,2,7,1,17
50,1,29,4620,2,14,1,-12
50,3,29,6300,2,14,1,-10
50,5,29,5559,2,14,1,-8
50,6,29,6476,2,14,1,-7
50,7,29,6682,2,14,1,-6
50,8,29,8944,2,14,1,-5
50,9,29,5740,2,14,1,-4
50,11,29,5320,2,14,1,-2
50,12,29,6472,2,14,1,-1
50,13,29,10101,2,14,1,0
50,14,29,2937,2,14,2,1
50,15,29,3935,2,14,2,2
50,16,29,3439,2,14,2,3
50,18,29,5291,2,14,1,5
50,19,29,4809,2,14,1,6
50,20,29,5432,2,14,1,7
50,22,29,7386,2,14,1,9
50,23,29,6573,2,14,1,10
51,1,20,7857,1,12,1,-10
51,2,20,7574,1,12,1,-9
51,3,20,7056,1,12,1,-8
51,5,20,7521,1,12,1,-6
51,6,20,7659,1,12,1,-5
51,7,20,7400,1,12,1,-4
51,9,20,9252,1,12,1,-2
51,11,20,7914,1,12,1,0
51,12,20,2867,1,12,2,1
51,14,20,1393,1,12,2,3
51,15,20,1111,1,12,2,4
51,16,20,879,1,12,2,5
51,18,20,1043,1,12,2,7
51,19,20,953,1,12,2,8
51,20,20,926,1,12,2,9
51,21,20,1011,1,12,2,10
51,23,20,872,1,12,2,12
51,24,20,751,1,12,2,13
51,25,20,865,1,12,2,14
51,26,20,723,1,12,2,15
51,27,20,945,1,12,2,16
51,28,20,786,1,12,2,17
51,29,20,643,1,12,2,18
51,31,20,838,1,12,2,20
51,32,20,927,1,12,2,21
51,33,20,877,1,12,2,22
51,34,20,672,1,12,2,23
51,35,20,749,1,12,2,24
51,36,20,812,1,12,2,25
51,38,20,708,1,12,2,27
51,39,20,735,1,12,2,28
51,40,20,777,1,12,2,29
51,41,20,773,1,12,2,30
51,1,21,8635,1,13,1,-11
51,2,21,8265,1,13,1,-10
51,4,21,8354,1,13,1,-8
51,5,21,8826,1,13,1,-7
51,6,21,8397,1,13,1,-6
51,7,21,8249,1,13,1,-5
51,8,21,9054,1,13,1,-4
51,9,21,8506,1,13,1,-3
51,10,21,8678,1,13,1,-2
51,13,21,1419,1,13,2,1
51,16,21,814,1,13,2,4
51,18,21,1275,1,13,2,6
51,19,21,867,1,13,2,7
51,20,21,703,1,13,2,8
51,21,21,912,1,13,2,9
51,22,21,1034,1,13,2,10
51,23,21,616,1,13,2,11
51,24,21,1153,1,13,2,12
51,25,21,1335,1,13,2,13
51,26,21,745,1,13,2,14
51,28,21,880,1,13,2,16
51,29,21,756,1,13,2,17
51,30,21,399,1,13,2,18
51,31,21,686,1,13,2,19
51,32,21,759,1,13,2,20
51,34,21,853,1,13,2,22
51,35,21,1034,1,13,2,23
51,36,21,677,1,13,2,24
51,37,21,860,1,13,2,25
51,38,21,1006,1,13,2,26
51,39,21,698,1,13,2,27
51,41,21,701,1,13,2,29
51,1,22,6607,1,6,1,-4
51,2,22,5780,1,6,1,-3
51,4,22,6410,1,6,1,-1
51,5,22,6464,1,6,1,0
51,6,22,675,1,6,2,1
51,7,22,3357,1,6,2,2
51,8,22,892,1,6,2,3
51,9,22,884,1,6,2,4
51,10,22,743,1,6,2,5
51,11,22,1221,1,6,2,6
51,12,22,946,1,6,2,7
51,13,22,1052,1,6,2,8
51,14,22,948,1,6,2,9
51,15,22,806,1,6,2,10
51,16,22,665,1,6,2,11
51,17,22,736,1,6,2,12
51,18,22,839,1,6,2,13
51,19,22,835,1,6,2,14
51,20,22,686,1,6,2,15
51,21,22,878,1,6,2,16
51,22,22,703,1,6,2,17
51,23,22,532,1,6,2,18
51,24,22,779,1,6,2,19
51,25,22,789,1,6,2,20
51,26,22,697,1,6,2,21
51,27,22,845,1,6,2,22
51,28,22,870,1,6,2,23
51,29,22,833,1,6,2,24
51,30,22,682,1,6,2,25
51,31,22,830,1,6,2,26
51,32,22,557,1,6,2,27
51,33,22,883,1,6,2,28
51,34,22,593,1,6,2,29
51,35,22,606,1,6,2,30
51,36,22,844,1,6,2,31
51,37,22,719,1,6,2,32
51,38,22,723,1,6,2,33
51,39,22,716,1,6,2,34
51,40,22,615,1,6,2,35
51,41,22,721,1,6,2,36
51,1,23,7436,1,11,1,-9
51,2,23,6914,1,11,1,-8
51,3,23,6752,1,11,1,-7
51,4,23,9686,1,11,1,-6
51,5,23,6688,1,11,1,-5
51,6,23,6735,1,11,1,-4
51,7,23,7184,1,11,1,-3
51,8,23,7196,1,11,1,-2
51,9,23,7224,1,11,1,-1
51,10,23,6960,1,11,1,0
51,11,23,2390,1,11,2,1
51,12,23,2302,1,11,2,2
51,13,23,2135,1,11,2,3
51,14,23,1798,1,11,2,4
51,15,23,2095,1,11,2,5
51,16,23,1504,1,11,2,6
51,17,23,627,1,11,2,7
51,18,23,1189,1,11,2,8
51,19,23,1327,1,11,2,9
51,20,23,659,1,11,2,10
51,21,23,1847,1,11,2,11
51,22,23,1164,1,11,2,12
51,23,23,859,1,11,2,13
51,24,23,804,1,11,2,14
51,25,23,759,1,11,2,15
51,26,23,736,1,11,2,16
51,27,23,833,1,11,2,17
51,28,23,1322,1,11,2,18
51,29,23,1203,1,11,2,19
51,31,23,808,1,11,2,21
51,32,23,948,1,11,2,22
51,33,23,254,1,11,2,23
51,34,23,642,1,11,2,24
51,35,23,966,1,11,2,25
51,36,23,937,1,11,2,26
51,37,23,938,1,11,2,27
51,38,23,1247,1,11,2,28
51,39,23,1043,1,11,2,29
51,40,23,1221,1,11,2,30
51,41,23,1064,1,11,2,31
51,1,24,5786,2,10,1,-8
51,2,24,5359,2,10,1,-7
51,3,24,5308,2,10,1,-6
51,5,24,6205,2,10,1,-4
51,7,24,5880,2,10,1,-2
51,9,24,5836,2,10,1,0
51,10,24,4265,2,10,2,1
51,11,24,7214,2,10,2,2
51,12,24,6066,2,10,1,3
51,13,24,1114,2,10,2,4
51,14,24,593,2,10,2,5
51,15,24,4210,2,10,2,6
51,16,24,690,2,10,2,7
51,17,24,923,2,10,2,8
51,18,24,937,2,10,2,9
51,20,24,934,2,10,2,11
51,21,24,963,2,10,2,12
51,22,24,1074,2,10,2,13
51,23,24,1720,2,10,2,14
51,24,24,842,2,10,2,15
51,25,24,918,2,10,2,16
51,26,24,857,2,10,2,17
51,27,24,840,2,10,2,18
51,28,24,724,2,10,2,19
51,29,24,931,2,10,2,20
51,30,24,860,2,10,2,21
51,31,24,826,2,10,2,22
51,32,24,912,2,10,2,23
51,33,24,836,2,10,2,24
51,34,24,1292,2,10,2,25
51,35,24,974,2,10,2,26
51,36,24,4900,2,10,2,27
51,37,24,819,2,10,2,28
51,38,24,1460,2,10,2,29
51,39,24,946,2,10,2,30
51,40,24,827,2,10,2,31
51,41,24,891,2,10,2,32
51,1,25,9346,2,10,1,-8
51,2,25,6796,2,10,1,-7
51,3,25,6448,2,10,1,-6
51,4,25,7389,2,10,1,-5
51,5,25,6821,2,10,1,-4
51,6,25,8088,2,10,1,-3
51,7,25,6737,2,10,1,-2
51,8,25,6629,2,10,1,-1
51,10,25,4197,2,10,2,1
51,11,25,7501,2,10,1,2
51,12,25,2107,2,10,2,3
51,13,25,1817,2,10,2,4
51,15,25,1879,2,10,2,6
51,16,25,1623,2,10,2,7
51,17,25,1305,2,10,2,8
51,18,25,895,2,10,2,9
51,19,25,1133,2,10,2,10
51,20,25,1229,2,10,2,11
51,21,25,928,2,10,2,12
51,23,25,875,2,10,2,14
51,24,25,1030,2,10,2,15
51,25,25,809,2,10,2,16
51,26,25,1017,2,10,2,17
51,27,25,1224,2,10,2,18
51,28,25,733,2,10,2,19
51,29,25,917,2,10,2,20
51,30,25,871,2,10,2,21
51,31,25,775,2,10,2,22
51,33,25,1323,2,10,2,24
51,34,25,721,2,10,2,25
51,35,25,744,2,10,2,26
51,36,25,1039,2,10,2,27
51,37,25,764,2,10,2,28
51,38,25,736,2,10,2,29
51,39,25,761,2,10,2,30
51,40,25,801,2,10,2,31
51,41,25,489,2,10,2,32
51,1,26,8299,1,9,1,-7
51,2,26,7921,1,9,1,-6
51,3,26,7665,1,9,1,-5
51,4,26,8710,1,9,1,-4
51,5,26,7834,1,9,1,-3
51,7,26,8117,1,9,1,-1
51,8,26,8635,1,9,1,0
51,9,26,3856,1,9,2,1
51,10,26,1282,1,9,2,2
51,11,26,2435,1,9,2,3
51,12,26,1379,1,9,2,4
51,13,26,1004,1,9,2,5
51,14,26,1535,1,9,2,6
51,15,26,1477,1,9,2,7
51,16,26,1429,1,9,2,8
51,18,26,564,1,9,2,10
51,20,26,918,1,9,2,12
51,21,26,992,1,9,2,13
51,22,26,664,1,9,2,14
51,23,26,997,1,9,2,15
51,24,26,983,1,9,2,16
51,26,26,1161,1,9,2,18
51,27,26,1225,1,9,2,19
51,28,26,946,1,9,2,20
51,29,26,810,1,9,2,21
51,30,26,1056,1,9,2,22
51,31,26,1069,1,9,2,23
51,32,26,942,1,9,2,24
51,33,26,848,1,9,2,25
51,34,26,907,1,9,2,26
51,35,26,1276,1,9,2,27
51,37,26,939,1,9,2,29
51,38,26,1024,1,9,2,30
51,39,26,986,1,9,2,31
51,41,26,1350,1,9,2,33
51,1,27,8023,1,12,1,-10
51,2,27,7611,1,12,1,-9
51,3,27,7380,1,12,1,-8
51,5,27,8967,1,12,1,-6
51,6,27,7500,1,12,1,-5
51,7,27,7481,1,12,1,-4
51,8,27,8492,1,12,1,-3
51,9,27,10322,1,12,1,-2
51,10,27,6615,1,12,1,-1
51,12,27,1276,1,12,2,1
51,13,27,1215,1,12,2,2
51,14,27,1313,1,12,2,3
51,15,27,1397,1,12,2,4
51,16,27,1382,1,12,2,5
51,17,27,1023,1,12,2,6
51,18,27,1008,1,12,2,7
51,19,27,1701,1,12,2,8
51,20,27,1188,1,12,2,9
51,21,27,1122,1,12,2,10
51,22,27,686,1,12,2,11
51,24,27,930,1,12,2,13
51,25,27,941,1,12,2,14
51,26,27,855,1,12,2,15
51,27,27,790,1,12,2,16
51,28,27,1047,1,12,2,17
51,29,27,936,1,12,2,18
51,30,27,1254,1,12,2,19
51,31,27,1210,1,12,2,20
51,32,27,939,1,12,2,21
51,33,27,927,1,12,2,22
51,34,27,871,1,12,2,23
51,35,27,884,1,12,2,24
51,36,27,1536,1,12,2,25
51,37,27,986,1,12,2,26
51,38,27,1054,1,12,2,27
51,39,27,1326,1,12,2,28
51,40,27,1218,1,12,2,29
51,41,27,807,1,12,2,30
51,2,28,8767,1,3,1,0
51,3,28,1452,1,3,2,1
51,4,28,1687,1,3,2,2
51,6,28,1158,1,3,2,4
51,7,28,1576,1,3,2,5
51,8,28,1098,1,3,2,6
51,9,28,1194,1,3,2,7
51,10,28,891,1,3,2,8
51,11,28,830,1,3,2,9
51,12,28,1066,1,3,2,10
51,13,28,1153,1,3,2,11
51,14,28,887,1,3,2,12
51,15,28,2036,1,3,2,13
51,16,28,855,1,3,2,14
51,17,28,923,1,3,2,15
51,19,28,848,1,3,2,17
51,20,28,810,1,3,2,18
51,21,28,833,1,3,2,19
51,22,28,769,1,3,2,20
51,23,28,837,1,3,2,21
51,24,28,1045,1,3,2,22
51,25,28,735,1,3,2,23
51,26,28,837,1,3,2,24
51,27,28,896,1,3,2,25
51,28,28,541,1,3,2,26
51,29,28,657,1,3,2,27
51,30,28,936,1,3,2,28
51,31,28,919,1,3,2,29
51,32,28,745,1,3,2,30
51,33,28,517,1,3,2,31
51,34,28,783,1,3,2,32
51,35,28,567,1,3,2,33
51,36,28,638,1,3,2,34
51,37,28,835,1,3,2,35
51,38,28,989,1,3,2,36
51,39,28,1767,1,3,2,37
51,40,28,834,1,3,2,38
51,41,28,626,1,3,2,39
51,1,29,5600,2,9,1,-7
51,2,29,5163,2,9,1,-6
51,3,29,5472,2,9,1,-5
51,4,29,6309,2,9,1,-4
51,6,29,6411,2,9,1,-2
51,7,29,6690,2,9,1,-1
51,8,29,5518,2,9,1,0
51,9,29,2730,2,9,2,1
51,10,29,5459,2,9,1,2
51,11,29,1320,2,9,2,3
51,13,29,988,2,9,2,5
51,14,29,761,2,9,2,6
51,15,29,974,2,9,2,7
51,16,29,881,2,9,2,8
51,17,29,1043,2,9,2,9
51,18,29,829,2,9,2,10
51,19,29,1216,2,9,2,11
51,20,29,947,2,9,2,12
51,21,29,999,2,9,2,13
51,22,29,901,2,9,2,14
51,23,29,1052,2,9,2,15
51,24,29,771,2,9,2,16
51,25,29,808,2,9,2,17
51,26,29,839,2,9,2,18
51,27,29,859,2,9,2,19
51,28,29,767,2,9,2,20
51,29,29,663,2,9,2,21
51,30,29,371,2,9,2,22
51,31,29,602,2,9,2,23
51,32,29,919,2,9,2,24
51,33,29,710,2,9,2,25
51,34,29,757,2,9,2,26
51,35,29,624,2,9,2,27
51,36,29,694,2,9,2,28
51,37,29,650,2,9,2,29
51,38,29,557,2,9,2,30
51,39,29,908,2,9,2,31
51,40,29,811,2,9,2,32
51,41,29,816,2,9,2,33
52,1,20,4883,1,8,1,-6
52,2,20,5246,1,8,1,-5
52,3,20,4868,1,8,1,-4
52,5,20,4851,1,8,1,-2
52,7,20,5354,1,8,1,0
52,8,20,1750,1,8,2,1
52,9,20,1225,1,8,2,2
52,10,20,994,1,8,2,3
52,11,20,831,1,8,2,4
52,12,20,915,1,8,2,5
52,13,20,844,1,8,2,6
52,14,20,675,1,8,2,7
52,15,20,689,1,8,2,8
52,16,20,656,1,8,2,9
52,18,20,733,1,8,2,11
52,19,20,644,1,8,2,12
52,20,20,629,1,8,2,13
52,21,20,617,1,8,2,14
52,22,20,576,1,8,2,15
52,23,20,754,1,8,2,16
52,24,20,1044,1,8,2,17
52,25,20,829,1,8,2,18
52,26,20,598,1,8,2,19
52,27,20,617,1,8,2,20
52,28,20,539,1,8,2,21
52,29,20,543,1,8,2,22
52,30,20,823,1,8,2,23
52,31,20,624,1,8,2,24
52,32,20,638,1,8,2,25
52,33,20,634,1,8,2,26
52,34,20,561,1,8,2,27
52,35,20,875,1,8,2,28
52,36,20,650,1,8,2,29
52,37,20,568,1,8,2,30
52,38,20,754,1,8,2,31
52,39,20,692,1,8,2,32
52,40,20,556,1,8,2,33
52,41,20,703,1,8,2,34
52,42,20,845,1,8,2,35
52,43,20,661,1,8,2,36
52,44,20,619,1,8,2,37
52,45,20,592,1,8,2,38
52,1,21,5585,1,10,1,-8
52,3,21,5400,1,10,1,-6
52,4,21,6023,1,10,1,-5
52,5,21,5851,1,10,1,-4
52,7,21,5496,1,10,1,-2
52,10,21,989,1,10,2,1
52,12,21,1636,1,10,2,3
52,13,21,797,1,10,2,4
52,14,21,722,1,10,2,5
52,15,21,689,1,10,2,6
52,16,21,612,1,10,2,7
52,17,21,729,1,10,2,8
52,18,21,951,1,10,2,9
52,19,21,623,1,10,2,10
52,20,21,600,1,10,2,11
52,21,21,958,1,10,2,12
52,22,21,654,1,10,2,13
52,23,21,816,1,10,2,14
52,24,21,653,1,10,2,15
52,25,21,552,1,10,2,16
52,26,21,664,1,10,2,17
52,27,21,2788,1,10,2,18
52,28,21,574,1,10,2,19
52,29,21,613,1,10,2,20
52,30,21,503,1,10,2,21
52,31,21,650,1,10,2,22
52,32,21,619,1,10,2,23
52,33,21,694,1,10,2,24
52,34,21,550,1,10,2,25
52,35,21,583,1,10,2,26
52,36,21,806,1,10,2,27
52,37,21,611,1,10,2,28
52,38,21,559,1,10,2,29
52,39,21,602,1,10,2,30
52,40,21,832,1,10,2,31
